country_code,location_coord_type,location_coords,location_displayname,City,State,posted_time ,epoch_time
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 13:52,1418824329
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 13:59,1418824748
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 14:10,1418825431
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 14:22,1418826158
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 14:38,1418827136
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 14:47,1418827642
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 14:56,1418828202
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 14:59,1418828350
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 15:01,1418828476
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 15:02,1418828529
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 15:09,1418828946
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 15:13,1418829217
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 15:13,1418829218
United States,Polygon,"-80.147162, 25.7613083; -80.147162, 25.872623; -80.1187628, 25.872623; -80.1187628, 25.7613083","Miami Beach, FL",Miami Beach, FL,12/16/2014 3:03,1418699001
United States,Polygon,"-80.147162, 25.7613083; -80.147162, 25.872623; -80.1187628, 25.872623; -80.1187628, 25.7613083","Miami Beach, FL",Miami Beach, FL,12/16/2014 16:09,1418746173
United States,Polygon,"-80.147162, 25.7613083; -80.147162, 25.872623; -80.1187628, 25.872623; -80.1187628, 25.7613083","Miami Beach, FL",Miami Beach, FL,12/16/2014 16:31,1418747515
United States,Polygon,"-80.147162, 25.7613083; -80.147162, 25.872623; -80.1187628, 25.872623; -80.1187628, 25.7613083","Miami Beach, FL",Miami Beach, FL,12/16/2014 18:16,1418753795
United States,Polygon,"-80.147162, 25.7613083; -80.147162, 25.872623; -80.1187628, 25.872623; -80.1187628, 25.7613083","Miami Beach, FL",Miami Beach, FL,12/16/2014 18:38,1418755089
United States,Polygon,"-80.147162, 25.7613083; -80.147162, 25.872623; -80.1187628, 25.872623; -80.1187628, 25.7613083","Miami Beach, FL",Miami Beach, FL,12/17/2014 0:50,1418777426
United States,Polygon,"-80.147162, 25.7613083; -80.147162, 25.872623; -80.1187628, 25.872623; -80.1187628, 25.7613083","Miami Beach, FL",Miami Beach, FL,12/17/2014 1:17,1418779041
United States,Polygon,"-80.147162, 25.7613083; -80.147162, 25.872623; -80.1187628, 25.872623; -80.1187628, 25.7613083","Miami Beach, FL",Miami Beach, FL,12/17/2014 14:06,1418825191
United States,Polygon,"-80.210559, 25.851456; -80.210559, 25.8864212; -80.164547, 25.8864212; -80.164547, 25.851456","Miami Shores, FL",Miami Shores, FL,12/17/2014 6:49,1418798998
United States,Polygon,"-80.321889, 25.801893; -80.321889, 25.841563; -80.2584872, 25.841563; -80.2584872, 25.801893","Miami Springs, FL",Miami Springs, FL,12/16/2014 19:18,1418757493
United States,Polygon,"-80.321889, 25.801893; -80.321889, 25.841563; -80.2584872, 25.841563; -80.2584872, 25.801893","Miami Springs, FL",Miami Springs, FL,12/17/2014 3:54,1418788458
United States,Polygon,"-90.418136, 41.696088; -90.418136, 48.306272; -82.122971, 48.306272; -82.122971, 41.696088","Michigan, US",Michigan, US,12/17/2014 14:44,1418827476
United States,Polygon,"-76.487921, 39.308163; -76.487921, 39.384988; -76.338006, 39.384988; -76.338006, 39.308163","Middle River, MD",Middle River, MD,12/17/2014 14:48,1418827680
United States,Polygon,"-88.070827, 42.920822; -88.070827, 43.1926225; -87.863758, 43.1926225; -87.863758, 42.920822","Milwaukee, WI",Milwaukee, WI,12/17/2014 14:33,1418826790
United States,Polygon,"-88.070827, 42.920822; -88.070827, 43.1926225; -87.863758, 43.1926225; -87.863758, 42.920822","Milwaukee, WI",Milwaukee, WI,12/17/2014 14:40,1418827216
